date,item_type,item_name,quantity,price,total_amount,season
2024-04-18,Blouse,Cotton Shirt,3,130.75,392.25,Spring
2024-04-18,Dress,Summer Floral Dress,2,273.54,547.08,Spring
2024-04-18,Pants,Jeans,1,145.92,145.92,Spring
2024-04-18,Blouse,Formal Blouse,1,86.45,86.45,Spring
2024-04-18,Blouse,Cotton Shirt,1,157.63,157.63,Spring
2024-04-18,Blouse,Casual Top,2,121.81,243.62,Spring
2024-04-18,Dress,Evening Cocktail Dress,3,201.19,603.5699999999999,Spring
2024-04-18,Blouse,Formal Blouse,1,156.67,156.67,Spring
2024-04-18,Pants,Casual Pants,1,120.59,120.59,Spring
2024-04-18,Blouse,Casual Top,1,133.67,133.67,Spring
2024-04-18,Pants,Jeans,3,115.81,347.43,Spring
2024-04-18,Pants,Jeans,1,136.65,136.65,Spring
2024-04-18,Pants,Jeans,1,140.33,140.33,Spring
2024-04-18,Dress,Evening Cocktail Dress,1,173.67,173.67,Spring
2024-04-18,Pants,Business Trousers,2,77.44,154.88,Spring
2024-04-19,Blouse,Formal Blouse,2,67.87,135.74,Spring
2024-04-19,Pants,Jeans,1,139.72,139.72,Spring
2024-04-19,Pants,Business Trousers,1,110.97,110.97,Spring
2024-04-19,Dress,Business Formal Dress,2,261.84,523.68,Spring
2024-04-19,Blouse,Formal Blouse,3,125.78,377.34000000000003,Spring
2024-04-19,Dress,Business Formal Dress,2,201.5,403.0,Spring
2024-04-19,Blouse,Cotton Shirt,1,81.45,81.45,Spring
2024-04-19,Blouse,Silk Blouse,1,68.43,68.43,Spring
2024-04-19,Pants,Wide Leg Pants,2,129.3,258.6,Spring
2024-04-19,Pants,Business Trousers,2,73.52,147.04,Spring
2024-04-20,Blouse,Formal Blouse,3,80.41,241.23,Spring
2024-04-20,Pants,Jeans,3,88.4,265.20000000000005,Spring
2024-04-20,Dress,Summer Floral Dress,1,134.92,134.92,Spring
2024-04-20,Pants,Jeans,3,131.61,394.83000000000004,Spring
2024-04-20,Blouse,Cotton Shirt,3,69.47,208.41,Spring
2024-04-21,Pants,Casual Pants,2,138.55,277.1,Spring
2024-04-21,Dress,Summer Floral Dress,3,249.38,748.14,Spring
2024-04-21,Blouse,Cotton Shirt,1,70.58,70.58,Spring
2024-04-21,Dress,Business Formal Dress,1,215.44,215.44,Spring
2024-04-21,Dress,Casual Maxi Dress,1,212.28,212.28,Spring
2024-04-21,Dress,Casual Maxi Dress,3,180.83,542.49,Spring
2024-04-21,Pants,Wide Leg Pants,2,122.76,245.52,Spring
2024-04-21,Pants,Wide Leg Pants,2,97.58,195.16,Spring
2024-04-21,Blouse,Formal Blouse,2,126.06,252.12,Spring
2024-04-21,Blouse,Silk Blouse,2,92.99,185.98,Spring
2024-04-21,Dress,Business Formal Dress,1,277.68,277.68,Spring
2024-04-21,Dress,Business Formal Dress,2,263.72,527.44,Spring
2024-04-21,Pants,Jeans,2,94.03,188.06,Spring
2024-04-21,Pants,Wide Leg Pants,2,92.49,184.98,Spring
2024-04-21,Dress,Casual Maxi Dress,2,354.98,709.96,Spring
2024-04-21,Blouse,Casual Top,3,80.85,242.54999999999998,Spring
2024-04-21,Pants,Wide Leg Pants,1,99.73,99.73,Spring
2024-04-21,Dress,Casual Maxi Dress,2,233.18,466.36,Spring
2024-04-21,Blouse,Cotton Shirt,2,132.54,265.08,Spring
2024-04-21,Blouse,Formal Blouse,1,157.75,157.75,Spring
2024-04-21,Pants,Jeans,1,153.74,153.74,Spring
2024-04-21,Pants,Casual Pants,1,88.12,88.12,Spring
2024-04-22,Pants,Casual Pants,3,101.11,303.33,Spring
2024-04-22,Pants,Wide Leg Pants,1,131.2,131.2,Spring
2024-04-22,Blouse,Silk Blouse,3,139.59,418.77,Spring
2024-04-22,Blouse,Silk Blouse,1,108.42,108.42,Spring
2024-04-22,Blouse,Silk Blouse,1,140.13,140.13,Spring
2024-04-22,Blouse,Silk Blouse,2,114.95,229.9,Spring
2024-04-22,Blouse,Casual Top,1,140.02,140.02,Spring
2024-04-22,Dress,Business Formal Dress,1,136.18,136.18,Spring
2024-04-22,Blouse,Silk Blouse,3,68.41,205.23,Spring
2024-04-22,Pants,Wide Leg Pants,1,121.33,121.33,Spring
2024-04-22,Pants,Jeans,3,116.08,348.24,Spring
2024-04-22,Blouse,Cotton Shirt,1,97.69,97.69,Spring
2024-04-23,Pants,Casual Pants,1,141.09,141.09,Spring
2024-04-23,Blouse,Silk Blouse,1,71.57,71.57,Spring
2024-04-23,Pants,Business Trousers,1,121.66,121.66,Spring
2024-04-23,Dress,Casual Maxi Dress,1,256.7,256.7,Spring
2024-04-23,Pants,Jeans,3,146.71,440.13,Spring
2024-04-23,Blouse,Silk Blouse,3,122.77,368.31,Spring
2024-04-23,Dress,Summer Floral Dress,2,313.12,626.24,Spring
2024-04-24,Blouse,Formal Blouse,1,75.73,75.73,Spring
2024-04-24,Dress,Casual Maxi Dress,1,161.8,161.8,Spring
2024-04-24,Pants,Business Trousers,3,91.76,275.28000000000003,Spring
2024-04-24,Blouse,Cotton Shirt,3,157.07,471.21,Spring
2024-04-24,Dress,Evening Cocktail Dress,1,227.09,227.09,Spring
2024-04-24,Blouse,Formal Blouse,2,69.09,138.18,Spring
2024-04-24,Blouse,Silk Blouse,1,72.51,72.51,Spring
2024-04-25,Blouse,Silk Blouse,2,151.15,302.3,Spring
2024-04-25,Blouse,Formal Blouse,3,78.22,234.66,Spring
2024-04-25,Blouse,Silk Blouse,1,103.7,103.7,Spring
2024-04-25,Pants,Business Trousers,2,87.38,174.76,Spring
2024-04-25,Dress,Evening Cocktail Dress,3,126.1,378.29999999999995,Spring
2024-04-25,Dress,Evening Cocktail Dress,1,115.03,115.03,Spring
2024-04-25,Blouse,Casual Top,3,89.68,269.04,Spring
2024-04-25,Blouse,Cotton Shirt,1,98.24,98.24,Spring
2024-04-25,Blouse,Cotton Shirt,3,70.82,212.45999999999998,Spring
2024-04-25,Pants,Casual Pants,3,138.62,415.86,Spring
2024-04-25,Pants,Business Trousers,3,127.34,382.02,Spring
2024-04-25,Blouse,Casual Top,1,68.57,68.57,Spring
2024-04-26,Blouse,Silk Blouse,1,109.89,109.89,Spring
2024-04-26,Blouse,Cotton Shirt,1,119.63,119.63,Spring
2024-04-26,Pants,Casual Pants,3,94.92,284.76,Spring
2024-04-26,Blouse,Casual Top,1,107.3,107.3,Spring
2024-04-26,Blouse,Formal Blouse,3,73.66,220.98,Spring
2024-04-26,Pants,Casual Pants,1,155.23,155.23,Spring
2024-04-26,Blouse,Casual Top,3,68.92,206.76,Spring
2024-04-26,Pants,Jeans,3,97.49,292.46999999999997,Spring
2024-04-26,Blouse,Cotton Shirt,2,96.44,192.88,Spring
2024-04-26,Dress,Summer Floral Dress,2,214.77,429.54,Spring
2024-04-26,Pants,Jeans,1,82.18,82.18,Spring
2024-04-26,Blouse,Cotton Shirt,1,161.79,161.79,Spring
2024-04-27,Blouse,Casual Top,3,103.12,309.36,Spring
2024-04-27,Blouse,Casual Top,3,108.81,326.43,Spring
2024-04-27,Blouse,Casual Top,2,92.24,184.48,Spring
2024-04-27,Blouse,Casual Top,3,155.67,467.01,Spring
2024-04-27,Pants,Jeans,1,69.57,69.57,Spring
2024-04-27,Pants,Wide Leg Pants,3,90.05,270.15,Spring
2024-04-27,Dress,Business Formal Dress,2,275.92,551.84,Spring
2024-04-27,Pants,Jeans,2,80.92,161.84,Spring
2024-04-27,Pants,Casual Pants,2,109.9,219.8,Spring
2024-04-27,Pants,Business Trousers,3,123.32,369.96,Spring
2024-04-27,Blouse,Silk Blouse,3,108.52,325.56,Spring
2024-04-27,Dress,Summer Floral Dress,3,152.46,457.38,Spring
2024-04-27,Dress,Casual Maxi Dress,3,212.6,637.8,Spring
2024-04-27,Blouse,Silk Blouse,1,80.36,80.36,Spring
2024-04-28,Blouse,Cotton Shirt,2,139.02,278.04,Spring
2024-04-28,Blouse,Cotton Shirt,1,74.13,74.13,Spring
2024-04-28,Dress,Evening Cocktail Dress,2,147.03,294.06,Spring
2024-04-28,Blouse,Formal Blouse,1,88.14,88.14,Spring
2024-04-28,Dress,Evening Cocktail Dress,3,352.42,1057.26,Spring
2024-04-28,Dress,Business Formal Dress,2,177.33,354.66,Spring
2024-04-28,Dress,Evening Cocktail Dress,3,340.38,1021.14,Spring
2024-04-29,Pants,Wide Leg Pants,2,120.66,241.32,Spring
2024-04-29,Pants,Business Trousers,2,134.8,269.6,Spring
2024-04-29,Dress,Business Formal Dress,3,185.85,557.55,Spring
2024-04-29,Blouse,Casual Top,3,101.57,304.71,Spring
2024-04-29,Blouse,Cotton Shirt,3,70.14,210.42000000000002,Spring
2024-04-29,Pants,Casual Pants,3,93.43,280.29,Spring
2024-04-29,Pants,Casual Pants,3,115.19,345.57,Spring
2024-04-29,Dress,Evening Cocktail Dress,3,147.96,443.88,Spring
2024-04-29,Dress,Summer Floral Dress,1,163.77,163.77,Spring
2024-04-29,Dress,Evening Cocktail Dress,2,130.83,261.66,Spring
2024-04-29,Dress,Casual Maxi Dress,2,326.21,652.42,Spring
2024-04-29,Pants,Wide Leg Pants,3,98.88,296.64,Spring
2024-04-29,Dress,Business Formal Dress,1,230.92,230.92,Spring
2024-04-29,Dress,Casual Maxi Dress,3,228.87,686.61,Spring
2024-04-29,Blouse,Casual Top,2,80.48,160.96,Spring
2024-04-30,Pants,Wide Leg Pants,1,118.27,118.27,Spring
2024-04-30,Blouse,Formal Blouse,2,101.25,202.5,Spring
2024-04-30,Blouse,Silk Blouse,2,149.75,299.5,Spring
2024-04-30,Dress,Casual Maxi Dress,1,282.49,282.49,Spring
2024-04-30,Pants,Jeans,2,156.84,313.68,Spring
2024-04-30,Pants,Wide Leg Pants,3,79.99,239.96999999999997,Spring
2024-04-30,Pants,Jeans,3,90.65,271.95000000000005,Spring
2024-05-01,Pants,Business Trousers,2,81.7,163.4,Spring
2024-05-01,Blouse,Silk Blouse,2,79.96,159.92,Spring
2024-05-01,Pants,Business Trousers,1,76.38,76.38,Spring
2024-05-01,Blouse,Silk Blouse,2,166.93,333.86,Spring
2024-05-01,Pants,Casual Pants,2,79.56,159.12,Spring
2024-05-01,Blouse,Formal Blouse,1,132.28,132.28,Spring
2024-05-01,Dress,Summer Floral Dress,3,267.55,802.6500000000001,Spring
2024-05-02,Blouse,Cotton Shirt,1,128.05,128.05,Spring
2024-05-02,Blouse,Formal Blouse,3,160.88,482.64,Spring
2024-05-02,Dress,Casual Maxi Dress,3,246.96,740.88,Spring
2024-05-02,Blouse,Formal Blouse,3,148.81,446.43,Spring
2024-05-02,Dress,Summer Floral Dress,1,230.84,230.84,Spring
2024-05-02,Pants,Wide Leg Pants,3,139.28,417.84000000000003,Spring
2024-05-02,Blouse,Cotton Shirt,3,153.72,461.15999999999997,Spring
2024-05-02,Blouse,Formal Blouse,3,165.53,496.59000000000003,Spring
2024-05-02,Pants,Business Trousers,3,81.16,243.48,Spring
2024-05-02,Blouse,Formal Blouse,2,125.5,251.0,Spring
2024-05-02,Dress,Business Formal Dress,2,108.16,216.32,Spring
2024-05-02,Blouse,Casual Top,1,92.4,92.4,Spring
2024-05-02,Dress,Evening Cocktail Dress,1,281.27,281.27,Spring
2024-05-02,Dress,Business Formal Dress,2,295.06,590.12,Spring
2024-05-02,Pants,Business Trousers,1,127.54,127.54,Spring
2024-05-02,Blouse,Silk Blouse,3,152.04,456.12,Spring
2024-05-03,Pants,Business Trousers,2,158.72,317.44,Spring
2024-05-03,Dress,Evening Cocktail Dress,1,210.47,210.47,Spring
2024-05-03,Blouse,Silk Blouse,1,128.46,128.46,Spring
2024-05-03,Blouse,Casual Top,2,66.6,133.2,Spring
2024-05-03,Dress,Casual Maxi Dress,2,244.93,489.86,Spring
2024-05-03,Pants,Jeans,2,128.74,257.48,Spring
2024-05-03,Blouse,Silk Blouse,1,147.52,147.52,Spring
2024-05-03,Dress,Casual Maxi Dress,2,232.87,465.74,Spring
2024-05-04,Blouse,Cotton Shirt,2,159.1,318.2,Spring
2024-05-04,Blouse,Casual Top,2,166.81,333.62,Spring
2024-05-04,Blouse,Formal Blouse,1,136.27,136.27,Spring
2024-05-04,Dress,Summer Floral Dress,2,278.07,556.14,Spring
2024-05-04,Blouse,Formal Blouse,1,90.08,90.08,Spring
2024-05-04,Pants,Wide Leg Pants,1,88.61,88.61,Spring
2024-05-04,Pants,Jeans,2,108.81,217.62,Spring
2024-05-04,Blouse,Casual Top,1,97.35,97.35,Spring
2024-05-04,Pants,Jeans,2,80.46,160.92,Spring
2024-05-04,Pants,Wide Leg Pants,2,152.18,304.36,Spring
2024-05-04,Pants,Wide Leg Pants,1,127.48,127.48,Spring
2024-05-04,Pants,Wide Leg Pants,3,127.04,381.12,Spring
2024-05-04,Blouse,Formal Blouse,1,156.38,156.38,Spring
2024-05-04,Pants,Casual Pants,3,101.09,303.27,Spring
2024-05-04,Blouse,Cotton Shirt,1,73.28,73.28,Spring
2024-05-04,Pants,Wide Leg Pants,1,119.92,119.92,Spring
2024-05-04,Dress,Evening Cocktail Dress,3,311.49,934.47,Spring
2024-05-04,Blouse,Cotton Shirt,3,126.84,380.52,Spring
2024-05-04,Dress,Business Formal Dress,3,130.73,392.18999999999994,Spring
2024-05-04,Pants,Casual Pants,3,157.86,473.58000000000004,Spring
2024-05-05,Dress,Evening Cocktail Dress,3,326.95,980.8499999999999,Spring
2024-05-05,Blouse,Formal Blouse,2,148.2,296.4,Spring
2024-05-05,Dress,Casual Maxi Dress,2,187.01,374.02,Spring
2024-05-05,Dress,Business Formal Dress,1,278.71,278.71,Spring
2024-05-05,Pants,Business Trousers,3,125.92,377.76,Spring
2024-05-05,Dress,Casual Maxi Dress,1,136.93,136.93,Spring
2024-05-05,Dress,Casual Maxi Dress,2,326.76,653.52,Spring
2024-05-05,Pants,Jeans,3,77.33,231.99,Spring
2024-05-05,Dress,Summer Floral Dress,2,113.27,226.54,Spring
2024-05-05,Pants,Business Trousers,3,140.69,422.07,Spring
2024-05-05,Pants,Wide Leg Pants,2,80.3,160.6,Spring
2024-05-05,Blouse,Casual Top,3,93.06,279.18,Spring
2024-05-05,Pants,Business Trousers,3,117.72,353.15999999999997,Spring
2024-05-05,Pants,Casual Pants,3,121.7,365.1,Spring
2024-05-05,Pants,Jeans,2,73.33,146.66,Spring
2024-05-06,Blouse,Casual Top,2,95.71,191.42,Spring
2024-05-06,Dress,Casual Maxi Dress,3,310.9,932.6999999999999,Spring
2024-05-06,Blouse,Formal Blouse,3,101.64,304.92,Spring
2024-05-06,Pants,Business Trousers,2,158.69,317.38,Spring
2024-05-06,Blouse,Cotton Shirt,3,98.78,296.34000000000003,Spring
2024-05-06,Dress,Summer Floral Dress,1,112.08,112.08,Spring
2024-05-06,Dress,Summer Floral Dress,2,316.77,633.54,Spring
2024-05-06,Dress,Business Formal Dress,3,277.07,831.21,Spring
2024-05-06,Dress,Casual Maxi Dress,3,221.25,663.75,Spring
2024-05-06,Blouse,Silk Blouse,3,89.79,269.37,Spring
2024-05-06,Blouse,Casual Top,1,123.99,123.99,Spring
2024-05-06,Blouse,Silk Blouse,3,70.15,210.45000000000002,Spring
2024-05-06,Dress,Business Formal Dress,3,148.65,445.95000000000005,Spring
2024-05-06,Blouse,Casual Top,2,167.47,334.94,Spring
2024-05-06,Blouse,Casual Top,3,105.37,316.11,Spring
2024-05-07,Blouse,Casual Top,2,166.22,332.44,Spring
2024-05-07,Blouse,Formal Blouse,2,132.31,264.62,Spring
2024-05-07,Blouse,Cotton Shirt,1,111.06,111.06,Spring
2024-05-07,Blouse,Formal Blouse,2,131.17,262.34,Spring
2024-05-07,Dress,Summer Floral Dress,1,152.29,152.29,Spring
2024-05-07,Pants,Wide Leg Pants,2,121.36,242.72,Spring
2024-05-07,Pants,Wide Leg Pants,1,95.76,95.76,Spring
2024-05-07,Blouse,Casual Top,3,140.07,420.21,Spring
2024-05-07,Blouse,Cotton Shirt,3,86.05,258.15,Spring
2024-05-08,Pants,Wide Leg Pants,3,100.09,300.27,Spring
2024-05-08,Blouse,Casual Top,3,71.95,215.85000000000002,Spring
2024-05-08,Blouse,Silk Blouse,1,104.92,104.92,Spring
2024-05-08,Pants,Casual Pants,3,147.29,441.87,Spring
2024-05-08,Dress,Summer Floral Dress,2,238.76,477.52,Spring
2024-05-08,Blouse,Casual Top,2,124.71,249.42,Spring
2024-05-08,Blouse,Cotton Shirt,2,113.29,226.58,Spring
2024-05-08,Blouse,Cotton Shirt,3,92.52,277.56,Spring
2024-05-08,Dress,Summer Floral Dress,2,188.22,376.44,Spring
2024-05-08,Pants,Jeans,2,84.94,169.88,Spring
2024-05-08,Blouse,Formal Blouse,3,117.39,352.17,Spring
2024-05-08,Blouse,Silk Blouse,2,64.79,129.58,Spring
2024-05-09,Dress,Evening Cocktail Dress,2,310.84,621.68,Spring
2024-05-09,Blouse,Formal Blouse,2,99.25,198.5,Spring
2024-05-09,Dress,Business Formal Dress,1,312.03,312.03,Spring
2024-05-09,Pants,Jeans,2,100.64,201.28,Spring
2024-05-09,Pants,Business Trousers,2,79.48,158.96,Spring
2024-05-09,Pants,Casual Pants,2,150.22,300.44,Spring
2024-05-09,Dress,Evening Cocktail Dress,3,218.33,654.99,Spring
2024-05-09,Pants,Jeans,3,108.7,326.1,Spring
2024-05-09,Blouse,Casual Top,1,100.42,100.42,Spring
2024-05-09,Blouse,Cotton Shirt,2,149.6,299.2,Spring
2024-05-10,Dress,Casual Maxi Dress,3,169.14,507.41999999999996,Spring
2024-05-10,Blouse,Formal Blouse,3,126.63,379.89,Spring
2024-05-11,Pants,Business Trousers,1,120.44,120.44,Spring
2024-05-11,Blouse,Casual Top,1,149.48,149.48,Spring
2024-05-11,Blouse,Silk Blouse,2,118.13,236.26,Spring
2024-05-11,Pants,Casual Pants,3,102.64,307.92,Spring
2024-05-11,Dress,Casual Maxi Dress,3,147.97,443.90999999999997,Spring
2024-05-11,Blouse,Casual Top,3,89.09,267.27,Spring
2024-05-11,Blouse,Casual Top,1,105.07,105.07,Spring
2024-05-11,Dress,Casual Maxi Dress,3,329.46,988.3799999999999,Spring
2024-05-12,Pants,Business Trousers,3,71.32,213.95999999999998,Spring
2024-05-12,Dress,Casual Maxi Dress,2,328.06,656.12,Spring
2024-05-12,Dress,Summer Floral Dress,3,119.07,357.21,Spring
2024-05-12,Pants,Jeans,2,143.01,286.02,Spring
2024-05-12,Dress,Summer Floral Dress,2,220.5,441.0,Spring
2024-05-12,Pants,Wide Leg Pants,1,144.79,144.79,Spring
2024-05-12,Dress,Evening Cocktail Dress,1,149.61,149.61,Spring
2024-05-12,Blouse,Cotton Shirt,1,117.63,117.63,Spring
2024-05-12,Dress,Casual Maxi Dress,3,356.16,1068.48,Spring
2024-05-12,Dress,Casual Maxi Dress,2,118.64,237.28,Spring
2024-05-12,Dress,Casual Maxi Dress,2,246.59,493.18,Spring
2024-05-12,Pants,Wide Leg Pants,3,84.29,252.87,Spring
2024-05-12,Pants,Wide Leg Pants,1,113.07,113.07,Spring
2024-05-12,Blouse,Silk Blouse,3,73.94,221.82,Spring
2024-05-13,Blouse,Casual Top,3,120.89,362.67,Spring
2024-05-13,Blouse,Silk Blouse,1,88.34,88.34,Spring
2024-05-13,Blouse,Cotton Shirt,2,146.64,293.28,Spring
2024-05-13,Blouse,Formal Blouse,3,75.39,226.17000000000002,Spring
2024-05-13,Pants,Wide Leg Pants,2,75.55,151.1,Spring
2024-05-14,Pants,Casual Pants,2,98.24,196.48,Spring
2024-05-14,Blouse,Cotton Shirt,1,150.08,150.08,Spring
2024-05-14,Dress,Casual Maxi Dress,2,293.2,586.4,Spring
2024-05-14,Pants,Wide Leg Pants,2,140.92,281.84,Spring
2024-05-14,Pants,Wide Leg Pants,3,106.8,320.4,Spring
2024-05-14,Dress,Casual Maxi Dress,1,238.31,238.31,Spring
2024-05-14,Blouse,Silk Blouse,3,163.25,489.75,Spring
2024-05-14,Blouse,Formal Blouse,2,106.95,213.9,Spring
2024-05-14,Dress,Evening Cocktail Dress,2,237.74,475.48,Spring
2024-05-14,Blouse,Casual Top,3,129.51,388.53,Spring
2024-05-14,Dress,Evening Cocktail Dress,3,109.59,328.77,Spring
2024-05-14,Pants,Jeans,1,148.16,148.16,Spring
2024-05-14,Dress,Summer Floral Dress,3,159.3,477.90000000000003,Spring
2024-05-14,Pants,Wide Leg Pants,3,134.78,404.34000000000003,Spring
2024-05-15,Pants,Wide Leg Pants,3,101.2,303.6,Spring
2024-05-15,Blouse,Formal Blouse,1,89.06,89.06,Spring
2024-05-15,Dress,Casual Maxi Dress,1,246.27,246.27,Spring
2024-05-15,Blouse,Casual Top,3,140.9,422.70000000000005,Spring
2024-05-15,Blouse,Formal Blouse,3,144.84,434.52,Spring
2024-05-15,Blouse,Formal Blouse,1,135.98,135.98,Spring
2024-05-15,Dress,Casual Maxi Dress,1,156.13,156.13,Spring
2024-05-15,Dress,Summer Floral Dress,1,140.36,140.36,Spring
2024-05-15,Blouse,Silk Blouse,1,70.04,70.04,Spring
2024-05-15,Blouse,Silk Blouse,1,96.88,96.88,Spring
2024-05-15,Blouse,Formal Blouse,2,93.41,186.82,Spring
2024-05-15,Blouse,Silk Blouse,2,96.84,193.68,Spring
2024-05-15,Pants,Casual Pants,1,120.65,120.65,Spring
2024-05-16,Dress,Business Formal Dress,1,209.46,209.46,Spring
2024-05-16,Pants,Jeans,1,126.79,126.79,Spring
2024-05-16,Dress,Summer Floral Dress,3,323.94,971.8199999999999,Spring
2024-05-16,Blouse,Silk Blouse,1,96.57,96.57,Spring
2024-05-16,Pants,Casual Pants,2,107.67,215.34,Spring
2024-05-16,Pants,Business Trousers,3,120.49,361.46999999999997,Spring
2024-05-16,Dress,Evening Cocktail Dress,3,152.46,457.38,Spring
2024-05-16,Blouse,Cotton Shirt,1,109.04,109.04,Spring
2024-05-16,Blouse,Silk Blouse,1,108.06,108.06,Spring
2024-05-16,Pants,Casual Pants,2,134.08,268.16,Spring
2024-05-17,Blouse,Silk Blouse,1,85.96,85.96,Spring
2024-05-17,Dress,Casual Maxi Dress,3,110.29,330.87,Spring
2024-05-17,Dress,Summer Floral Dress,1,308.06,308.06,Spring
2024-05-17,Pants,Casual Pants,1,119.17,119.17,Spring
2024-05-17,Pants,Business Trousers,2,119.81,239.62,Spring
2024-05-17,Pants,Jeans,2,142.45,284.9,Spring
2024-05-17,Dress,Evening Cocktail Dress,1,159.32,159.32,Spring
2024-05-18,Dress,Casual Maxi Dress,1,162.4,162.4,Spring
2024-05-18,Blouse,Silk Blouse,1,85.48,85.48,Spring
2024-05-18,Dress,Evening Cocktail Dress,1,336.55,336.55,Spring
2024-05-18,Pants,Jeans,3,130.24,390.72,Spring
2024-05-18,Pants,Wide Leg Pants,1,141.34,141.34,Spring
2024-05-18,Pants,Business Trousers,3,96.3,288.9,Spring
2024-05-18,Dress,Casual Maxi Dress,3,144.95,434.84999999999997,Spring
2024-05-18,Blouse,Casual Top,1,104.63,104.63,Spring
2024-05-18,Dress,Evening Cocktail Dress,2,350.03,700.06,Spring
2024-05-18,Pants,Wide Leg Pants,2,87.61,175.22,Spring
2024-05-18,Pants,Jeans,3,82.25,246.75,Spring
2024-05-18,Blouse,Casual Top,3,141.2,423.59999999999997,Spring
2024-05-18,Blouse,Formal Blouse,2,64.41,128.82,Spring
2024-05-18,Pants,Jeans,1,139.5,139.5,Spring
2024-05-18,Pants,Business Trousers,3,98.14,294.42,Spring
2024-05-18,Pants,Jeans,2,85.45,170.9,Spring
2024-05-19,Pants,Jeans,1,99.53,99.53,Spring
2024-05-19,Pants,Jeans,2,78.81,157.62,Spring
2024-05-19,Pants,Jeans,1,118.13,118.13,Spring
2024-05-19,Dress,Casual Maxi Dress,2,322.82,645.64,Spring
2024-05-19,Dress,Evening Cocktail Dress,3,280.76,842.28,Spring
2024-05-19,Blouse,Silk Blouse,3,97.83,293.49,Spring
2024-05-19,Dress,Evening Cocktail Dress,2,269.52,539.04,Spring
2024-05-19,Pants,Casual Pants,3,96.54,289.62,Spring
2024-05-19,Pants,Jeans,3,69.46,208.38,Spring
2024-05-19,Blouse,Casual Top,3,97.9,293.70000000000005,Spring
2024-05-19,Blouse,Formal Blouse,2,148.14,296.28,Spring
2024-05-19,Pants,Casual Pants,1,80.85,80.85,Spring
2024-05-19,Dress,Casual Maxi Dress,2,127.46,254.92,Spring
2024-05-20,Blouse,Silk Blouse,3,69.28,207.84,Spring
2024-05-20,Dress,Casual Maxi Dress,3,161.66,484.98,Spring
2024-05-20,Pants,Business Trousers,2,142.85,285.7,Spring
2024-05-20,Dress,Summer Floral Dress,1,154.48,154.48,Spring
2024-05-20,Dress,Casual Maxi Dress,3,259.09,777.27,Spring
2024-05-20,Dress,Business Formal Dress,3,315.85,947.5500000000001,Spring
2024-05-20,Blouse,Formal Blouse,3,150.94,452.82,Spring
2024-05-20,Dress,Summer Floral Dress,1,198.27,198.27,Spring
2024-05-20,Pants,Jeans,2,105.7,211.4,Spring
2024-05-20,Blouse,Formal Blouse,3,71.08,213.24,Spring
2024-05-20,Pants,Jeans,3,125.82,377.46,Spring
2024-05-21,Pants,Jeans,1,153.79,153.79,Spring
2024-05-21,Blouse,Casual Top,1,165.37,165.37,Spring
2024-05-21,Blouse,Casual Top,1,120.3,120.3,Spring
2024-05-21,Blouse,Cotton Shirt,2,90.29,180.58,Spring
2024-05-21,Dress,Summer Floral Dress,2,237.98,475.96,Spring
2024-05-21,Pants,Business Trousers,1,71.99,71.99,Spring
2024-05-21,Dress,Evening Cocktail Dress,3,122.71,368.13,Spring
2024-05-21,Blouse,Cotton Shirt,2,71.33,142.66,Spring
2024-05-22,Dress,Summer Floral Dress,3,304.64,913.92,Spring
2024-05-22,Dress,Business Formal Dress,1,321.82,321.82,Spring
2024-05-22,Pants,Business Trousers,3,93.92,281.76,Spring
2024-05-22,Blouse,Casual Top,2,117.04,234.08,Spring
2024-05-22,Blouse,Cotton Shirt,1,96.1,96.1,Spring
2024-05-22,Dress,Summer Floral Dress,3,338.81,1016.4300000000001,Spring
2024-05-22,Dress,Summer Floral Dress,1,158.27,158.27,Spring
2024-05-22,Blouse,Silk Blouse,3,74.66,223.98,Spring
2024-05-22,Blouse,Casual Top,2,92.96,185.92,Spring
2024-05-22,Pants,Business Trousers,2,79.83,159.66,Spring
2024-05-23,Dress,Evening Cocktail Dress,3,288.94,866.8199999999999,Spring
2024-05-23,Dress,Summer Floral Dress,1,136.82,136.82,Spring
2024-05-23,Blouse,Formal Blouse,1,102.68,102.68,Spring
2024-05-23,Blouse,Silk Blouse,2,141.64,283.28,Spring
2024-05-23,Blouse,Casual Top,2,87.89,175.78,Spring
2024-05-23,Blouse,Casual Top,1,67.75,67.75,Spring
2024-05-23,Blouse,Cotton Shirt,1,99.19,99.19,Spring
